width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,keypoint_9_x,keypoint_9_y,keypoint_10_x,keypoint_10_y,keypoint_11_x,keypoint_11_y,keypoint_12_x,keypoint_12_y,keypoint_13_x,keypoint_13_y,keypoint_14_x,keypoint_14_y,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,quality
76,68,25.278412,73.421135,1.0278379,1.060417,125.240395,68.94651,144.58905,70.39986,181.56422,69.98694,101.40864,105.32354,123.39583,121.96845,120.438324,154.72485,94.789505,181.33412,42.045273,117.68486,135.48352,159.3858,153.51244,184.8227,149.8707,122.22847,185.13176,123.47623,187.76883,178.22124,1.89621102,5.465057373,9.470016479,3.4885712,-3.1128845,-62.85424,16.766861,61.1259,14.04025366,-12.68567657,6.514750163,1.178317582,0.7
90,64,42.85198,78.020615,1.3273202,1.035772,117.179146,71.97689,134.7742,71.7891,160.16231,64.33348,108.65977,116.918175,120.49198,126.107704,116.78316,146.51239,95.251854,175.77753,73.89982,124.3703,124.682335,155.77812,136.23813,165.07248,138.9092,122.269806,158.78317,122.733505,155.2442,166.64954,3.749544547,14.39309692,4.537368774,-10.705048,-9.127991,-38.964775,31.04784,43.37915,-0.069009415,-11.63916016,5.638046265,3.651051609,0.7
103,66,25.40028,52.148663,1.4246268,1.2374403,92.67323,52.217888,103.932915,50.34368,128.65904,56.94129,72.11701,93.5557,80.92611,117.94899,80.53921,139.45451,59.725113,185.4186,37.06954,105.38765,89.15854,158.46884,101.84133,184.6839,103.05826,107.21668,132.12878,125.5029,128.73372,186.42107,0.833024607,8.056819916,2.205668132,-0.73469543,1.0024719,-66.73491,11.669258,48.119835,0.482600484,-4.698669434,4.576538086,0.925028133,0.7
64,47,21.910017,56.995743,2.3393085,1.8371476,111.88151,51.915054,127.719635,52.10864,167.25456,43.1592,96.770615,91.73062,107.10299,104.31944,107.853226,119.73994,87.894775,144.13148,55.55619,94.87036,119.528145,126.50241,129.71082,147.91672,131.33778,88.17713,166.09912,81.52942,162.37868,129.51889,2.041451634,15.7709198,3.739547729,3.7852325,-14.612595,-43.597275,33.64617,59.401337,5.776722493,-20.77462006,5.730885824,4.422107521,0.7
111,76,36.73953,31.05034,87.34603,33.02845,115.133705,27.165516,126.740005,27.807716,154.51953,23.891214,92.459755,55.919746,106.25977,64.4736,105.76779,100.79181,83.78972,130.6943,42.06578,57.688923,113.63368,104.81485,127.9574,116.438194,128.26537,74.40839,156.55312,72.2025,160.70833,125.2399,2.050030704,13.80299149,1.828501383,-14.256111,-5.4544067,-51.964592,5.326252,9.189178467,7.845430508,-0.377471924,6.895996094,2.707451692,0.7
108,78,40.037594,47.824203,104.47089,49.800587,133.10657,44.144012,147.36937,46.086613,177.96367,41.763695,106.1804,68.16166,127.48343,93.99556,125.24069,127.67728,93.19764,155.61359,56.30745,63.21327,138.23172,136.83969,157.0929,149.69592,149.71045,83.93813,182.24854,84.11846,188.3758,144.04613,3.096945102,11.87987366,11.40398661,-5.9176636,-11.567459,-55.700363,16.269855,16.17067464,1.693585152,3.354766846,11.02626038,0.451169806,0.7
50,40,7.247171,74.24964,1.0006876,1.4860613,96.15865,71.8583,118.085464,73.82907,163.51938,75.5646,67.910736,115.85412,86.53653,137.11275,95.32114,154.83469,63.0222,190.47282,12.304073,120.75162,108.42074,167.7326,124.005455,190.91325,121.80084,118.27455,159.29564,132.36679,162.62303,201.3194,1.353872281,4.126869202,6.423581441,0.4404297,10.846573,-53.800507,5.0569024,68.19824,9.377789929,-45.80996704,5.034088135,3.302897037,0.7
90,53,29.89739,76.02815,1.908387,1.242655,120.95105,79.12195,135.1365,81.73115,155.68204,80.11535,102.186386,120.825424,122.1514,135.78604,126.38367,167.45341,104.49278,197.97937,67.7245,122.839165,131.28624,169.30609,145.28888,179.59872,138.1299,115.63609,174.08356,120.787796,175.73671,170.56815,7.868473165,6.696395874,11.54090881,-18.380646,-27.411224,-43.812683,37.82711,29.29837,5.389743311,21.59168243,25.63745626,6.578627474,0.7
84,54,37.81058,52.42247,86.279045,54.06372,113.785835,52.399612,136.00786,51.4041,163.00797,48.129036,85.465164,83.36208,111.12874,82.27522,106.40353,114.9689,79.26904,153.13692,47.441017,81.694305,118.497955,121.85216,131.40305,145.56465,135.0245,90.60462,161.3143,101.021965,157.12534,150.34348,2.816991026,7.6688797,5.484186808,-7.5722656,-2.7934418,-63.28943,9.630436,8.804084778,1.789668001,-22.4690094,6.714396159,0.494091004,0.7
90,65,48.976357,74.622185,1.1905544,1.0715662,118.68517,80.037346,137.41554,80.83531,163.68355,74.04152,99.592995,120.25287,113.06697,115.2995,123.160965,131.71075,99.323044,176.82944,55.367104,106.51979,133.09607,144.7707,151.73608,179.13982,141.51794,121.34741,170.22086,125.24522,178.55908,177.28595,12.73024374,12.20895386,16.3591156,2.310379,0.45651245,-63.840317,6.390747,40.522583,8.678287017,-20.28793335,15.47584534,0.08948493,0.7
88,66,47.58451,78.908646,4.746455,3.3661733,122.01274,80.43315,139.15868,81.474304,169.07547,79.55409,95.9081,107.67913,117.92465,123.82309,111.28757,155.02367,90.78683,172.1814,55.493515,102.85855,127.279015,165.17024,138.55692,179.55519,137.01297,123.40302,168.73361,126.02505,167.04254,179.09584,0.821893881,3.444717407,2.459772746,7.3737946,6.914444,-55.7321,7.909004,57.787903,5.499295849,-19.69722748,2.482666016,0.818456385,0.7
112,63,61.36021,26.670607,102.58745,28.901306,130.822,19.653784,143.96684,20.4489,174.25246,18.877213,101.600464,47.70804,123.28298,75.92612,122.85646,116.77903,90.17291,152.8777,54.282295,37.09186,136.28249,131.87213,153.73647,143.57205,147.03943,84.24347,177.10016,83.46187,181.3985,143.24423,1.231459343,19.50237846,10.97777303,-9.305649,-9.633469,-67.645935,7.077915,15.89471944,0.910532933,-17.39910889,7.629582723,1.248262426,0.7
98,60,27.150444,79.8645,79.52217,84.57666,102.4569,79.33833,113.69953,82.56352,149.12479,81.25134,80.70972,99.153755,96.15009,128.97633,95.156425,168.95953,67.48012,194.3675,28.108677,91.710434,108.59912,176.32036,124.73029,194.8246,119.81024,136.08386,152.5166,135.25485,153.46957,196.42154,5.211541551,8.204876709,11.42765299,0.45710754,2.0540466,-65.84827,0.9582329,16.84776815,3.625702285,-18.02931213,5.157735189,3.451407935,0.7
94,57,98.636375,69.509865,4.0463705,2.0853179,151.3874,60.02966,163.46634,61.352505,188.18051,56.722137,136.32832,100.000626,147.43163,120.85781,146.86185,143.56409,129.45273,179.40442,101.43905,95.11488,158.51016,155.41318,165.23538,179.71082,164.3116,121.16049,188.49323,118.59983,188.52144,179.40741,9.331904691,15.21264648,1.795211792,0.30639648,0.002990723,-58.853004,2.8026733,41.318665,2.754216637,-20.83518219,0.435755412,0.69709047,0.7
81,48,44.51168,67.51688,1.6296487,1.3317751,117.52934,66.30371,132.0213,66.85883,161.5511,71.818245,98.47323,120.22281,114.90979,138.72264,112.46593,162.86397,85.56353,208.07391,50.18955,117.85179,124.225845,184.1234,142.72356,209.72636,136.78462,139.56319,163.01408,132.75189,169.29391,206.919,3.332181268,7.387649536,11.09412638,1.6524506,-1.1549072,-71.00372,5.677868,49.085175,2.761378876,-15.02585602,9.348429362,1.003932151,0.7
142,87,64.4543,50.09926,2.1491053,1.6289167,129.08113,53.470596,147.2138,53.165924,180.96808,56.05694,94.8681,83.93062,115.021416,83.10039,116.47975,116.697784,86.75229,162.21025,62.557365,77.48103,130.74342,133.03023,143.82745,159.6203,144.51912,105.16749,173.35703,110.46139,168.78003,167.81628,1.164212492,6.26235199,4.0540212,-2.5899506,5.6060333,-76.51991,1.8969345,64.48833,-1.67685652,-39.14706421,13.19939168,4.401878408,0.7
93,60,34.456017,44.872444,1.6592315,1.3205793,108.48713,43.30216,123.69561,43.536655,156.47537,40.47587,85.08277,81.21857,105.95892,108.562515,107.289986,142.16339,83.45777,178.37376,39.804634,84.79669,124.73817,164.1878,140.62941,188.67224,134.54628,115.461945,159.26938,100.88406,162.19925,174.31241,5.439808703,5.141822815,18.52298737,10.298477,-4.0613556,-80.109726,5.3486176,49.185387,6.694052923,-21.94537354,5.769165039,4.206022488,0.7
109,87,59.491154,82.885895,2.3459752,1.820198,124.05053,92.53227,140.08736,95.14592,172.48743,96.145035,94.042984,124.17456,115.714,135.29176,118.51212,160.23944,94.88198,184.37386,71.12357,120.48933,133.43047,164.7928,145.81943,189.36134,141.54382,137.84247,168.86401,139.25436,169.38028,189.28474,11.97977495,17.58277893,6.671788534,4.987488,4.9108887,-54.06958,11.63242,53.975304,0.044603574,-32.31442261,4.487040202,5.392268961,0.7
111,79,63.207855,84.697174,2.6245322,1.9839356,124.36293,93.06191,138.9666,94.80614,172.94885,98.26065,94.912445,127.22072,117.10506,141.0869,120.576096,166.30655,97.152794,191.7765,74.12676,121.73758,133.46663,169.03215,144.92374,195.86572,143.51984,139.39589,168.19261,145.17268,168.82822,197.51215,11.16203577,16.01857758,7.006922404,4.089218,5.7356415,-54.778824,10.918907,52.372757,-0.125037895,-36.01676941,5.917922974,5.750888588,0.7
437,329,80.09902,83.588486,3.431057,2.1648676,118.21392,82.64023,124.86299,84.80127,142.52647,84.359985,104.99168,97.38166,113.246864,112.40596,110.42169,129.05107,93.2115,145.37529,80.43562,98.642136,118.38267,137.02666,124.332596,146.79935,125.72563,115.66719,138.71135,116.05502,138.52692,149.5254,1.915318349,2.932540894,1.503779093,1.424057,4.150116,-34.393387,0.33660126,32.104782,-1.353367426,-10.51020813,5.209788005,3.021993856,0.7
437,329,93.33599,107.80174,2.3220134,1.4441698,139.89865,114.14555,151.29825,112.34566,172.92015,111.8276,121.29785,134.84093,132.5603,128.72746,134.38593,146.32858,116.854515,173.48596,96.27729,136.41327,144.0796,156.96516,152.86835,173.2794,151.36986,144.93584,171.60127,147.35391,169.9975,181.1138,9.234380359,7.45677948,2.045720418,-0.20655823,7.627838,-44.55194,2.9412994,38.534225,1.391589882,-19.48033905,3.017618815,3.891469249,0.7
437,329,90.74547,107.69252,1.7968104,1.098483,140.75443,109.5612,149.95663,112.52514,172.76936,112.613815,126.5263,130.26683,139.07812,134.99678,138.56308,155.55139,119.44389,179.3117,95.662224,131.86763,147.89796,156.5257,155.52783,174.07614,152.08066,142.92755,173.25749,144.15674,174.49438,179.03384,7.311922734,7.885231018,6.012247721,-5.235565,-0.27786255,-39.07936,4.9167557,34.206284,1.919209277,-14.0209198,1.974609375,3.68423173,0.7
437,329,74.60835,111.12909,1.8838966,1.456051,131.28775,112.82834,143.65567,112.47556,174.17462,113.94954,111.38808,134.54906,125.846085,137.87611,125.56122,157.6276,106.50329,174.82857,83.3504,134.46198,136.84026,163.06708,146.29593,177.22119,146.70448,146.09229,165.2653,144.13585,165.01076,177.65698,4.052381932,3.173225403,3.792719523,2.392624,2.828415,-39.345078,8.74205,48.613403,1.895832315,-29.09434509,12.04878743,10.52061338,0.7
437,329,82.450325,122.097786,2.002398,1.247743,133.92944,121.211494,141.70937,121.32867,173.6506,121.68312,118.27051,145.26205,133.547,148.05693,133.17073,164.53459,112.543564,186.87285,89.649445,139.24,140.29405,168.11943,152.44786,184.05838,147.87381,151.89636,165.34003,150.25256,164.12694,187.07513,8.727780302,1.240745544,11.2686259,-2.8144684,0.20228577,-36.00145,7.1991196,40.479874,0.941810522,-27.96320343,11.88949076,18.00039279,0.7
437,329,65.39527,84.691536,2.8285038,2.03199,127.575325,85.056496,137.51848,86.72942,166.51288,84.78979,108.82055,105.30075,120.913956,112.2072,120.347824,127.469086,104.21043,150.4952,78.43474,109.22547,130.64728,132.88126,140.21146,146.7218,139.20728,114.36499,156.42828,118.81404,155.32585,152.26038,2.906493787,2.82522583,2.921188354,-3.7733917,1.7651825,-34.514603,13.039467,46.165054,4.345154848,-15.6950531,14.18108622,11.98454052,0.7
437,329,93.63927,146.2837,2.6458573,0.8419459,136.72116,150.72168,147.32278,147.87822,165.76146,150.16895,119.50291,171.85706,128.97739,178.66846,131.0141,189.97789,118.055855,211.818,85.96854,172.57124,136.87949,199.07903,146.34644,213.05304,146.8943,181.8203,165.48146,184.5811,166.49223,215.51996,5.02318271,6.72869873,1.016138713,1.2350464,3.7019653,-34.384583,7.6707306,34.74736,9.363554264,-14.998703,1.161036174,1.498924322,0.7
437,329,87.550026,138.68567,3.8224306,1.0219805,126.66353,146.38605,133.83482,144.8857,156.2998,147.14023,114.38989,159.42381,117.52493,176.81686,114.092476,194.02884,102.47783,205.73354,84.7709,156.26659,124.24158,201.32079,130.2687,210.42802,135.26004,180.1866,152.80328,178.44182,150.25432,211.67627,8.023180001,11.17747498,5.704971313,4.6944885,5.942734,-33.61116,2.779129,42.20733,1.728404376,-20.15904999,6.361343384,2.237273401,0.7
437,329,86.736046,79.98352,2.7612114,1.7627162,132.50032,79.79385,144.26077,81.02446,169.2427,80.26229,104.759224,97.6506,122.865814,98.07789,124.70863,123.52901,109.23484,142.93057,87.44068,89.171974,133.93883,127.2968,140.93591,144.66866,141.1192,110.09128,164.85327,111.600296,164.72949,145.27853,3.227948024,1.516853333,4.310953776,1.7380829,2.3479614,-46.590767,0.7046356,44.534073,2.067115614,-27.72049713,5.935099284,0.980423725,0.7
437,329,58.965363,80.429214,2.2982538,2.0142453,114.07082,78.21548,126.26806,80.3626,158.43874,78.38151,91.608894,110.6447,103.51358,116.709946,104.0378,129.74583,88.62601,144.88947,70.11404,109.94422,114.74744,134.03589,125.91904,142.41632,127.87195,110.934074,147.57239,108.99784,146.48735,145.37517,2.622748953,4.194831848,2.371203105,-2.4731445,0.4857025,-25.706375,11.148674,54.400932,1.352862524,-33.63036346,15.21182251,9.792660362,0.7
437,329,71.50287,80.00196,1.7316484,1.3830465,128.46942,77.472496,142.66096,78.827255,179.04921,78.21298,108.3943,103.61014,120.60479,110.29173,121.53259,124.11161,105.84746,143.80478,88.13242,111.09142,134.47487,127.2829,145.25946,143.35901,146.27692,106.24364,166.44781,111.22447,167.0021,145.9492,0.236533965,3.143737793,4.142969767,-0.44577026,2.1444244,-33.067276,16.629555,57.516617,0.92267053,-44.19302368,16.43233744,12.39066625,0.7
437,329,88.69789,80.02714,2.0660698,1.5820249,125.21529,79.39989,137.1178,83.7646,170.70601,84.39609,106.618904,104.30211,121.12444,116.43723,121.21823,125.29289,103.85576,148.22383,84.91931,102.56919,129.83089,127.91008,138.42833,144.76419,138.14041,112.99695,157.96971,113.329605,157.73897,148.14905,0.246709389,8.733665466,1.555425008,-3.4596405,-0.074783325,-28.326958,3.7785797,49.487778,0.581389597,-54.46405029,17.135554,12.72762279,0.7
437,329,50.021286,79.21757,2.5862837,2.51641,101.14421,80.85069,111.046425,81.55444,125.936516,78.982376,76.08478,92.461494,95.68329,103.322716,95.89213,122.3659,76.395905,141.4327,52.09202,101.064835,102.965485,135.63066,112.22145,141.59349,110.758,113.97536,124.53827,112.98674,124.933525,146.15097,2.950889615,4.205192566,1.75898234,0.16079712,4.718277,-38.270775,2.070732,30.044388,2.290146864,1.538314819,1.600830078,1.976696262,0.7
437,329,68.63013,140.68182,2.5687988,1.0808053,124.081276,149.93916,136.18118,147.43997,178.44212,150.74596,101.36141,170.70906,110.29921,170.60205,113.35184,187.79642,91.44075,208.35558,73.11883,164.2445,122.556786,195.9733,131.9406,210.6224,134.83417,180.79485,152.1973,180.06659,148.9014,213.53854,5.638151402,13.03982544,4.756108602,2.2668304,5.182968,-40.020355,4.488701,65.09029,-1.488412287,-53.27054596,37.19036357,21.35486947,0.7
437,329,83.58133,75.43518,2.3917875,1.4707618,136.75223,77.71013,145.49292,79.055466,173.56784,77.740326,121.85169,99.043465,135.11472,101.30506,136.78712,123.20738,123.15984,142.48517,99.869316,101.86145,145.66615,128.88011,155.2589,144.41331,149.22054,107.12715,169.30841,105.07298,171.22295,143.0587,10.94837876,4.100189209,10.53622437,1.9281464,0.5735321,-43.108253,16.287987,36.780716,3.978204535,-20.46032715,4.402877808,10.55444374,0.7
437,329,88.204414,145.2693,2.107743,0.73482925,150.31847,149.46832,161.24232,148.22137,188.08244,150.01985,134.63687,167.19525,144.18878,177.73601,142.4299,195.68466,121.02783,210.10007,90.72704,168.72115,152.12769,200.59451,162.11049,212.60814,162.38379,180.70026,181.67215,178.9667,182.90068,214.79306,4.63991796,5.997497559,1.339752197,2.508072,4.692993,-34.87213,2.5226288,45.652542,4.70087749,-13.41390228,7.728037516,5.346344089,0.7
437,329,81.958244,77.56475,2.0505147,1.6714642,124.70424,75.85067,135.23354,78.62617,169.835,76.727066,106.641945,95.49931,115.22656,104.6985,114.33878,117.41157,95.260796,140.99435,79.46613,93.204185,124.54863,119.989235,130.81961,141.62231,133.50357,106.80353,155.44637,107.540565,154.4858,140.73973,6.304255053,3.613182068,4.731918335,0.6279602,-0.2546234,-36.923813,2.4921112,55.496223,-1.124847002,-47.51554108,19.82523092,9.476060671,0.7
437,329,61.622383,109.36756,1.890169,1.5412674,108.47389,112.99866,119.8889,115.709274,153.75984,115.595955,93.67984,129.40683,101.815926,139.98906,96.80537,158.1304,79.71886,175.50824,62.83899,136.64441,109.57736,161.83002,117.82578,173.8263,121.65085,142.95334,147.01616,146.80908,141.39891,181.10643,2.398580482,8.93901062,3.925453186,-1.6819458,5.5981903,-33.837234,1.2166061,56.954475,-0.082745138,-43.72039032,12.73641459,8.652193713,0.7
437,329,57.691727,108.3542,1.7142545,1.4525065,114.4739,115.10637,124.315315,117.27576,161.15355,117.40313,93.03402,131.15958,102.76227,142.19762,98.776924,157.52948,79.47712,179.44159,65.52906,125.50863,112.081245,163.83736,121.76248,180.69128,124.16388,144.24858,148.24966,143.3357,144.27567,180.57463,4.476162701,12.3613205,3.302823385,1.2496948,1.1330414,-38.493668,7.8373337,62.376625,-1.574783752,-36.57712555,19.85450745,12.65340321,0.7
437,329,74.0765,141.53113,2.5148385,0.8494556,117.03738,148.34402,125.8542,149.39308,166.76828,151.07704,105.06308,166.0029,113.862274,177.11865,114.498695,191.96085,92.70689,212.4421,69.53705,165.04694,119.63785,197.32816,125.918,213.59221,127.80925,179.17451,152.1622,180.10553,151.19946,215.45366,9.068076276,12.11038208,2.564198812,1.150116,3.0115662,-36.473557,4.5394516,52.269585,0.590527777,-56.50093079,20.11659749,13.65229016,0.7
368,362,95.96155,85.42115,3.437586,1.5612187,150.47522,82.995514,166.07706,82.84814,204.9324,88.11385,132.82031,99.840706,147.34995,99.33362,145.1564,116.26201,122.78989,132.53885,95.55206,99.434814,155.69858,119.37879,164.14543,133.62723,163.72327,104.83233,187.26073,114.416275,185.65286,143.07649,4.726216582,7.691352844,2.85693868,1.0883789,10.537643,-34.29361,0.40948486,59.776,2.917593583,-54.4006958,24.63412984,17.1511447,0.7
368,362,18.212553,85.720764,2.188549,2.2911816,70.67925,78.26887,84.945526,82.84932,108.39085,81.22884,53.853867,94.83056,66.81874,111.2413,67.55147,120.5018,48.91389,136.38618,27.698116,106.852776,74.96299,125.67958,81.03481,138.58789,83.302704,110.01,104.806305,105.515945,105.12717,142.79173,12.09710089,9.072372437,4.119066874,2.201706,6.405548,-27.346588,9.485563,40.83938,1.441366614,-22.95648956,4.565478007,0.978769299,0.7
368,362,47.15726,82.40633,1.7426314,1.7820735,107.11452,82.4059,123.593124,86.73974,168.9549,84.14805,82.56561,101.95626,100.26956,108.61946,101.1696,125.30797,78.70284,143.21062,47.771915,108.64795,113.222595,127.36301,122.37944,138.63733,123.68543,108.336815,148.35342,108.71248,145.44716,146.80945,1.340090918,6.075561523,1.679786682,-4.573288,3.5988312,-30.017868,0.61465454,67.78529,5.15914153,-63.7234993,29.40614319,19.22414663,0.7
368,362,45.094776,84.32926,1.6826011,1.542904,90.44343,85.51706,100.590294,86.69333,138.58252,84.06226,75.23914,105.91998,88.36449,114.14671,89.04728,125.39542,70.657845,141.7932,52.835007,104.86363,94.890594,133.56818,104.3449,139.53679,103.11129,112.87815,122.46439,114.7032,124.10319,145.75058,5.564502961,3.818862915,4.183738708,-2.2564087,3.9573822,-25.390076,7.7402306,49.53524,-0.249424836,-50.9295311,20.39830017,17.27333818,0.7
368,362,83.25771,80.24053,2.3402693,1.6085838,129.79143,79.00026,140.31758,81.552765,172.90623,82.1791,113.085045,100.2345,125.79045,109.24989,127.146805,122.84148,112.22874,141.32954,90.56846,104.00636,134.3517,124.39669,144.493,137.33658,142.28241,105.14282,163.58554,108.97596,163.87378,140.54485,2.753848904,4.491073608,4.257334391,-3.9929657,-0.7846985,-28.086685,7.3107452,45.75943,2.958934255,-39.69589996,12.23542786,13.07769051,0.7
