width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,feature_0,feature_1,feature_2,feature_3,feature_4,quality
128,100,112.84588,45.452374,123.98172,31.852455,143.88089,52.60797,144.65764,90.5063,90.11319,61.92924,150.84244,133.09004,118.30156,154.13571,89.307335,127.62375,75.04481,77.10994,11.135841,7.1555977,45.257484,6.184799,0.42538693144915696,0.8
62,47,72.17145,81.01719,73.641914,56.71656,115.312515,61.9256,114.711334,100.3073,1.6839226,1.2160873,137.80247,136.58281,98.622955,171.9302,62.993717,143.46709,39.899597,86.57436,1.4704666,-19.09159,29.857803,23.09114,0.23591296475448775,0.8
77,55,108.98581,73.6331,115.71434,46.64807,158.65746,59.753906,155.23439,113.79176,135.0874,119.04292,155.91049,154.8336,126.26847,179.90068,81.30062,138.82458,66.51868,65.31688,6.728531,-13.879196,18.668808,0.6761017,0.1981085488012344,0.8
51,34,90.30636,67.821556,94.82469,52.764282,115.68891,76.38495,107.05246,116.92142,1.5620264,1.294448,116.09359,150.57208,96.70543,174.07489,65.28114,126.86804,57.08576,66.93656,4.5183334,8.563393,14.172279,9.04113,0.7938902284582454,0.8
90,72,90.5691,67.004814,102.422424,48.389393,148.329,77.518486,138.35724,104.45921,113.14944,99.92599,157.8304,132.0427,117.78874,165.71947,72.55339,148.72676,43.776413,108.08275,11.853325,10.513672,59.693356,19.47316,0.16367231754844624,0.8
129,98,105.41953,74.017426,111.84179,55.720848,134.31117,80.79209,123.06064,121.87123,110.08836,123.303024,121.06823,148.89822,98.30415,158.69556,58.35958,116.34611,51.83218,55.760017,6.4222565,6.774666,0.03916931,-1.9924088,0.04503347493816778,0.8
116,84,110.70016,49.030098,121.21228,29.532011,134.36624,48.93937,129.35104,92.252594,1.9327568,1.6150453,138.56694,137.33861,110.645134,167.58484,81.53983,131.37534,70.84949,81.00233,10.512123,-0.09072876,51.470314,9.215897,0.6959655330776127,0.8
77,82,3.9639175,2.0634942,114.223885,50.493027,160.03638,60.356956,153.37288,105.27116,126.09454,121.717674,176.6009,159.37093,127.29158,185.80882,84.93531,167.12222,72.4339,121.101234,110.259964,58.29346,70.60821,23.228027,0.025256264705196374,0.8
87,59,143.61122,91.91769,155.33154,68.83489,172.50319,100.60804,155.83496,140.95091,1.2251989,1.2444513,164.96823,178.62885,135.56816,194.82884,96.82378,126.2556,91.48699,30.654684,11.720322,8.690353,-38.180206,9.13327,0.05850932089075345,0.8
53,43,116.223114,78.42964,123.19698,64.84688,133.1133,77.799774,132.4092,115.31853,1.8448057,1.2441475,137.83151,150.69157,114.780235,160.71959,90.315384,146.13062,78.538055,106.05155,6.9738693,-0.62986755,41.204674,5.4223175,0.31606779940099217,0.8
73,59,113.87091,85.63645,124.73934,66.92621,155.17143,68.01007,149.2848,102.01127,1.6305214,1.0178299,153.92114,132.60287,122.21324,146.79562,90.279526,129.02592,84.00934,92.23786,10.868431,-17.62638,25.311653,4.6363373,0.1869986232351193,0.8
92,63,104.12225,116.27175,110.42914,93.41644,135.84738,107.43539,129.54462,138.72745,4.6552973,5.0992494,147.93979,167.13722,125.14377,186.33385,96.01038,172.37424,77.15514,141.80171,6.306885,-8.836365,48.38527,18.395172,0.13318782356872672,0.8
160,108,117.264885,126.38575,111.42176,111.597984,139.92856,94.80725,145.85793,134.26208,135.44884,135.895,150.69208,162.64134,127.563255,181.88449,98.88494,147.73438,92.094376,95.042366,-5.8431244,-31.578499,-16.555618,4.834152,0.25760997859090695,0.8
51,59,86.20663,87.05743,2.5889473,4.309485,145.0252,60.099854,132.99835,113.5403,1.2768464,1.780246,184.35358,160.00125,135.25302,187.4876,77.72726,169.12543,52.70066,134.08372,-83.617676,-26.957573,129.77425,51.355225,0.6616812504988634,0.8
151,101,113.36453,104.48585,117.11029,79.66198,161.00774,82.055916,138.84319,130.98808,1.9010279,1.4099251,144.40054,166.11708,106.34257,199.37039,80.771576,169.24913,71.64468,122.2922,3.745758,-22.429932,42.63022,5.557358,0.023599596895539143,0.8
73,68,94.31354,56.293022,105.77852,35.994514,146.52449,61.97218,129.93735,99.473366,1.396232,1.1345695,141.49861,145.80196,118.188965,160.685,59.8029,140.69016,39.65835,84.456505,11.464981,5.6791573,48.46199,11.561264,0.1025653356809142,0.8
107,78,92.8405,71.95993,99.81147,45.368908,121.39888,49.605766,119.42632,89.47535,112.968315,90.12366,121.49652,123.91564,99.33609,140.64786,67.03906,106.71031,62.233948,52.66247,6.97097,-22.354164,7.293564,2.070198,0.3582706787045222,0.8
180,116,114.08867,99.00925,11.206017,8.391553,129.2138,71.485565,131.98688,122.84863,1.6091993,1.5132159,138.1459,144.57773,122.125534,164.46475,96.88887,147.2277,85.72964,116.006966,-102.88265,-27.523682,107.61541,6.159027,1.8266822687694484,0.8
64,42,112.809555,64.93028,119.280914,35.976616,149.13762,63.938854,143.0371,112.70456,1.1648505,1.0253751,164.92287,169.11519,138.36763,190.85094,105.85352,172.14821,77.01621,125.792145,6.4713593,-0.9914284,89.81553,21.885773,0.39237797865695523,0.8
58,34,113.407166,85.267685,121.50149,57.989433,147.37064,76.21929,141.44142,118.81559,0.7945704,0.69273216,150.56921,165.57544,123.529465,189.98164,88.33037,137.13927,71.388374,54.307987,8.094322,-9.048393,-3.681446,9.127792,0.4193259786783654,0.8
288,156,103.23441,69.1725,109.08305,43.202,130.6554,81.8137,124.24409,124.807274,0.8349251,0.92421997,131.60982,169.0416,106.17338,192.39734,71.215294,128.12746,60.05468,48.40399,5.8486404,12.641197,5.201992,7.3657303,0.6605090234213011,0.8
49,37,72.39556,112.471985,81.00096,101.83298,98.69594,114.69176,96.34329,154.67213,1.4758091,1.6447223,106.72091,180.5918,95.61833,205.59457,66.87249,176.1302,60.289856,143.09375,8.6054,2.2197723,41.260773,10.377617,0.9436865134349781,0.8
105,63,103.341354,67.592705,104.787285,49.380287,132.46341,72.323616,121.5919,111.90989,1.8215358,1.513387,131.75003,155.06572,105.07866,179.54956,77.68776,145.99031,69.07484,96.93361,1.4459305,4.7309113,47.55332,10.158127,0.6643080072449732,0.8
166,124,100.557205,106.74159,112.20041,96.160286,138.66983,120.81987,124.16104,151.93304,1.4860408,1.2263591,140.87447,180.10008,105.891624,195.98488,59.753544,147.58514,45.243587,66.97923,11.643204,14.078278,-29.181053,16.713425,0.32239277178133774,0.8
101,78,96.0096,73.6858,83.99353,50.297745,127.06336,68.05887,116.66952,99.945175,1.664447,1.167029,129.39163,128.50256,97.82738,149.4351,58.150818,116.82924,46.91647,65.12551,-12.0160675,-5.62693,14.827766,12.722115,0.0019050871652843693,0.8
72,55,89.2132,82.336296,94.02037,67.4193,122.13474,90.04418,116.301476,122.66827,1.5946715,1.2353508,132.56772,154.43419,104.90831,173.25336,69.68744,157.72678,45.050972,113.549286,4.807167,7.7078857,46.12999,16.266243,0.07020745808712325,0.8
111,52,107.257256,82.56708,112.167465,63.52933,135.3739,87.74466,128.98277,133.03525,2.1279602,1.6441346,133.07382,170.74265,112.88655,192.60454,86.9876,155.07878,76.09633,97.932274,4.9102097,5.177582,34.402943,4.091049,0.8960420253858681,0.8
150,129,98.01803,84.48533,98.65849,74.862595,125.87307,67.09673,133.09818,95.994316,125.24283,101.78826,145.61087,125.23375,121.37514,149.32475,94.98037,125.736786,80.60533,94.02182,0.6404648,-17.388596,19.159225,12.512695,0.2280755723685568,0.8
124,108,89.58333,116.11502,86.05526,98.81989,122.37243,89.59542,127.44875,122.512,117.7404,127.36904,134.90968,145.40567,108.461205,165.00134,75.00221,143.08662,60.00839,105.554535,-3.5280685,-26.5196,6.734642,7.46093,0.1645964797591084,0.8
138,116,70.31384,108.04768,77.40644,89.869865,101.93002,90.70138,102.91107,121.099945,93.35969,125.42338,115.59129,156.3548,96.447815,174.69113,61.885895,160.71341,43.962746,126.19623,7.092598,-17.346306,36.326363,12.680222,0.02895676516928103,0.8
134,97,103.58242,108.62353,95.332115,99.057365,128.84802,85.93118,143.29657,134.89108,130.26817,133.83405,147.5739,161.15538,122.9644,180.51314,78.32891,140.42181,65.659775,86.113396,-8.250305,-22.692345,-12.94397,4.2773285,0.11124484584685956,0.8
123,88,83.53116,78.13249,88.40567,59.909157,137.88068,57.689278,131.0534,107.86453,132.99835,142.32385,121.25758,105.8636,98.24439,164.96733,59.529655,131.50732,49.685192,76.60262,4.8745117,-20.443214,16.693466,-9.795822,0.08018728905562855,0.8
69,50,104.83516,77.15886,105.64956,63.231636,133.17992,64.77441,132.5212,97.67842,117.76138,96.46485,139.14755,124.347916,111.20224,140.9279,81.23599,117.54026,65.95062,75.732544,0.8143997,-12.384453,12.500908,6.626358,0.10645300108168887,0.8
131,112,77.62453,105.965965,75.25109,86.7972,110.52387,78.41395,120.3358,105.17065,108.895454,116.161835,129.68036,139.50829,105.08804,157.48383,68.8017,137.29335,46.057274,90.621254,-2.373436,-27.552017,3.824051,9.344559,0.0806174479242916,0.8
84,88,109.231735,103.52542,110.97511,85.572685,138.59688,92.77826,136.65302,127.71356,122.45404,129.70218,134.77335,150.00441,115.262054,163.64958,80.8141,139.31958,72.398315,99.42231,1.7433777,-10.747162,13.849625,-1.8796692,0.07469330307935107,0.8
107,97,77.76725,106.235016,77.05832,95.6088,100.0123,84.08764,112.33339,108.000145,102.7913,113.606735,119.894936,135.7385,99.116684,156.15164,73.74241,143.80743,59.472343,125.368195,-0.70893097,-22.147377,29.759392,7.5615463,0.1363106925229971,0.8
132,102,109.52282,90.87352,102.67799,78.03226,143.2289,76.14552,143.99866,115.50796,130.61575,121.996796,148.49641,151.41374,125.248634,172.81111,88.92193,133.47504,76.673256,80.162125,-6.8448257,-14.727997,2.1298676,4.497757,0.21121864120048683,0.8
141,144,108.492584,73.632614,115.11066,63.90457,133.32483,84.20952,124.77427,102.1643,2.3563209,1.4589483,133.18379,121.21184,116.826614,134.9125,83.60565,121.151474,66.247955,90.07301,6.6180725,10.576904,26.168442,8.409523,0.1951083386379895,0.8
79,68,95.1033,78.2939,91.16806,60.989098,136.34459,62.725662,136.88577,95.41748,121.96542,104.46935,149.84637,131.968,121.820854,161.96744,84.355286,132.20676,65.16231,84.32182,-3.9352417,-15.568237,23.332726,12.960602,0.16865347455444035,0.8
272,224,113.04855,81.86964,105.442314,59.751175,130.75012,78.79515,130.19371,110.14414,119.78574,108.640274,131.09488,140.49211,106.22766,153.00903,78.277824,133.15007,65.05071,94.06671,-7.6062393,-3.0744858,34.315536,0.9011688,0.13265126404575645,0.8
78,84,113.61172,76.80159,113.42351,62.98455,142.7492,57.972355,160.01614,79.09072,154.05446,89.58746,179.71774,101.129074,156.92528,118.800766,110.41695,112.551094,89.88094,91.10499,-0.18820953,-18.829235,28.120438,19.7016,0.11579017463261643,0.8
71,53,110.85589,102.49231,116.41203,78.084564,136.0861,94.50081,137.06738,117.98689,123.37041,136.02213,144.0181,155.64246,114.15004,175.13289,82.18211,140.40208,66.49384,90.98976,5.5561447,-7.991501,12.905197,6.950714,0.14313436176617245,0.8
72,50,123.43291,71.81,133.31746,59.844753,142.94621,77.40295,141.80774,103.56583,135.52159,105.304016,144.62402,134.45357,123.469284,145.99791,97.345955,134.12979,84.1408,102.09172,9.884552,5.592949,42.246967,2.8162842,0.10962909707762236,0.8
91,78,101.00509,69.875885,109.53076,55.723526,129.25575,76.63655,121.74782,112.93523,106.576126,118.24703,123.74026,139.53407,98.25867,161.462,59.35315,122.32939,47.54046,66.987045,8.525673,6.760666,11.263519,1.9924393,0.042338943353130265,0.8
153,159,78.902374,100.68756,77.08023,83.400154,115.053116,78.774475,122.341675,105.37139,111.75105,109.1576,130.99557,137.20407,102.9592,157.14917,60.158092,135.2896,41.23465,96.97216,-1.8221436,-21.913086,13.572006,8.6539,0.22199269673457867,0.8
138,90,120.38991,69.615845,126.30562,57.41356,151.3796,71.31771,146.38556,101.040535,3.204976,2.0686913,154.94872,132.86813,128.47787,145.88448,93.75978,123.44009,78.225395,81.29892,5.9157104,1.7018661,23.88536,8.563156,0.05136518580020488,0.8
48,41,92.34943,95.64509,105.551125,89.49367,131.57472,110.13043,137.2984,140.60109,122.66354,139.63396,138.48804,177.91618,116.59457,205.48328,57.314835,157.40146,31.653448,76.50341,13.201698,14.485344,-12.990257,1.1896362,0.1448449646404193,0.8
74,56,84.07235,92.55354,89.709496,80.070496,111.21151,105.12436,101.257675,143.23875,1.4524176,1.3935108,106.65136,177.44823,84.647194,198.90164,45.738987,164.56635,32.49127,110.6687,5.637146,12.570816,30.598206,5.3936844,0.25717289347352956,0.8
75,50,111.77564,68.21329,107.534355,42.43504,143.74352,49.83446,142.0607,105.80839,3.395812,2.2285388,151.70258,136.97519,129.24008,165.02856,85.234344,130.15054,73.89235,76.324745,-4.241287,-18.378826,33.889706,9.641876,0.4165458774938584,0.8
90,55,101.772125,57.73307,106.66312,35.888474,125.98027,61.047813,121.58263,102.9344,1.6439307,1.3698992,125.677,132.83945,108.807236,152.5925,77.928665,107.15998,64.04416,37.594193,4.890991,3.314743,1.705719,4.0943756,0.5124514798579825,0.8
132,141,105.8185,104.745895,100.28116,89.310524,141.779,83.44354,147.1593,126.56742,135.29044,125.26599,147.14812,153.56367,123.68793,169.05997,82.94409,137.39261,70.53668,84.51868,-5.5373383,-21.302353,-4.791847,-0.011184692,0.08350217615311428,0.8
73,63,99.02737,74.57862,114.161896,60.950108,148.92976,85.56569,145.97606,118.50383,120.81891,109.79811,160.68347,152.75911,126.34922,183.75658,72.08729,157.4347,44.044445,110.51491,15.134529,10.987068,49.5648,14.707413,0.10532306225690213,0.8
87,63,76.83536,89.91671,68.3422,77.33663,132.62758,60.058052,136.17949,98.313156,120.4281,103.39105,142.16074,152.707,112.309326,189.2897,55.272064,159.14159,35.232883,106.983444,-8.493156,-29.858658,29.646812,5.981247,0.13745313317411645,0.8
141,103,111.94309,73.33661,109.41596,56.592743,150.39859,54.28832,152.92393,101.47883,138.32327,110.82366,161.55872,144.1967,133.43687,165.99573,96.81146,129.98563,85.76547,70.477104,-2.5271301,-19.04829,13.884361,8.634781,0.4310672772449984,0.8
72,60,142.91371,83.36947,139.14017,70.58347,165.36932,82.4569,164.28073,110.60585,150.58295,116.597885,166.84338,137.56126,147.02057,161.16196,114.6261,128.6421,103.27948,77.21193,-3.7735443,-0.91256714,6.628456,2.5626526,0.2091430860499246,0.8
57,52,100.81458,109.41736,94.89369,92.338394,126.53295,71.4042,141.33119,102.99838,1.7874627,1.2732036,165.35014,136.70105,128.50958,167.15121,100.14444,159.13324,77.141594,137.98962,-5.920891,-38.01316,45.65123,24.018951,0.26068830942574306,0.8
53,47,116.79151,94.05889,124.50809,63.2857,156.80174,80.504234,163.16927,101.70269,154.44637,116.00645,171.50208,137.62793,147.70734,159.0958,88.98255,131.78929,59.840763,85.62784,7.7165756,-13.554657,22.342136,8.332809,0.2347313053783393,0.8
72,46,109.61475,83.219406,108.24266,68.33809,146.57625,59.25183,151.34099,106.6862,135.31464,112.18971,164.5547,140.5941,136.29698,163.28362,99.305504,135.27629,84.04457,82.55864,-1.3720932,-23.967575,14.220551,13.213715,0.23355593996477575,0.8
48,46,114.96767,110.11464,101.98516,100.30145,155.21075,76.09142,163.23767,122.38785,151.67783,130.56139,164.06479,164.57841,134.16867,182.85233,89.02484,162.44592,71.145706,115.26439,-12.982506,-34.023216,14.962936,0.8271179,0.29465407290863876,0.8
81,63,105.349785,66.29647,117.58105,47.47274,140.08347,75.17482,137.10274,110.916794,119.76769,119.676186,145.629,151.11108,122.25479,185.16446,81.53449,158.05452,57.11622,112.17262,12.231262,8.878349,64.69988,8.52626,0.2665881873600662,0.8
40,33,100.01133,75.98493,94.837814,52.687057,146.8517,59.323795,145.71814,98.269104,2.2136748,1.519099,151.08577,149.9976,124.46222,175.30576,78.9623,135.93289,60.68098,73.945724,-5.1735153,-16.661137,21.258667,5.36763,0.19328339419197915,0.8
103,62,92.65108,51.23681,91.931564,28.019156,138.18474,55.24236,131.62988,105.1647,2.0120788,1.5956056,148.79611,149.4867,108.128586,179.69675,65.802574,139.6199,44.356674,78.4916,-0.71951294,4.0055504,50.472443,17.16623,0.32801737475425496,0.8
87,62,130.49423,69.1929,139.69885,45.26002,164.40326,73.175934,149.39389,118.54803,0.8966434,0.88078034,165.66254,147.19849,136.40266,172.70737,96.1674,137.53133,76.9385,67.058044,9.20462,3.9830322,21.798023,16.268646,0.20406244682173025,0.8
72,42,69.87121,97.68008,69.31698,75.69204,107.70843,86.23169,104.80953,123.08698,1.1272194,0.8072113,114.29675,164.80048,87.771255,194.93631,48.17326,169.93533,30.0271,124.1397,-0.55422974,-11.448387,48.447662,9.487221,0.1459693482016089,0.8
64,42,6.6258483,4.7335086,5.174709,4.7365723,96.8894,46.723286,97.02125,96.09537,75.619606,103.72084,103.54431,136.05634,80.16718,156.14824,46.81901,136.77281,36.483807,95.41398,-1.4511395,41.989777,90.67741,6.5230637,0.9277785953015707,0.8
82,55,3.127561,2.1712182,2.0627842,2.2994137,148.22105,60.473873,142.7222,101.71557,1.3276109,1.105242,149.52539,132.06241,125.77947,167.98117,102.25579,150.1994,85.44281,113.26947,-1.0647769,58.302654,110.970055,6.803192,1.270816919291279,0.8
90,69,96.69794,78.718735,105.18213,68.86743,123.95712,87.39401,114.56684,109.99175,1.955615,1.3708396,129.04373,134.98433,103.719246,154.76218,73.06137,128.33322,57.588326,89.73067,8.484192,8.675278,20.863235,14.476891,0.04358993059103189,0.8
80,46,87.59215,99.08171,80.70758,77.169014,133.4631,74.308,130.10335,128.60103,2.1338491,1.4070939,134.95674,165.45628,113.24558,185.86165,68.39778,144.89043,62.433445,84.00699,-6.8845673,-24.773712,6.8379745,4.8533936,0.33265189037027976,0.8
64,41,69.41195,76.002396,76.52312,54.111,94.11006,92.56688,83.13781,127.14473,1.2868534,1.1360825,89.739334,174.74907,66.87634,199.98578,36.997208,147.22295,26.293848,80.72805,7.111168,16.564484,26.61705,6.6015244,0.873613225904982,0.8
44,36,33.20607,93.08008,39.485813,63.944942,74.54492,86.62409,70.34954,129.2772,1.786972,1.7346883,75.76876,161.46991,44.821125,184.98575,17.97059,173.28201,11.819709,147.94315,6.279743,-6.455986,83.9982,5.41922,0.1312226349255805,0.8
56,39,111.323006,104.657295,115.16174,83.13068,145.29309,98.32378,137.8456,138.9908,121.45891,134.48956,140.52942,162.47754,118.61717,187.93205,86.33737,141.3978,78.20667,79.797844,3.8387375,-6.333519,-3.3328323,2.6838226,0.2566414873340981,0.8
34,27,120.03703,56.051384,124.74447,33.666016,164.72139,77.19891,150.95174,117.40071,0.99258924,0.8014019,169.0375,160.37775,125.0605,188.50716,72.47621,138.88858,42.97782,58.44394,4.7074356,21.14753,24.777924,18.08577,0.00703689345349523,0.8
204,152,55.198624,83.05357,58.521194,60.501545,107.64865,83.22125,105.45719,113.41533,93.634834,115.727135,112.39404,152.45494,75.60353,170.93872,20.417614,140.11021,9.397679,75.45195,3.3225708,0.16767883,14.950405,6.9368515,0.11614093105542667,0.8
34,33,131.55289,88.56579,142.39214,88.304695,158.2778,111.03657,143.81082,131.35022,1.2000207,0.83366114,158.38124,158.41762,137.40028,182.42482,103.831696,158.83649,76.583145,114.98146,10.839249,22.47078,26.676765,14.570419,0.09762703565758768,0.8
32,26,118.752975,34.043987,140.2952,34.406155,145.73189,58.30202,146.08589,87.09591,132.61397,92.43486,159.64386,124.21664,120.687485,159.00333,65.89615,118.80021,41.257057,60.467213,21.542221,24.258034,26.061058,13.557968,0.042977457387381124,0.8
46,31,90.32748,95.850876,81.562065,81.08296,123.75226,107.45595,118.93876,137.63231,97.88254,148.18793,123.97471,172.21387,92.83432,192.7435,52.349415,153.94836,38.168873,96.80406,-8.765411,11.605072,15.7211,5.0359497,0.0512897527734939,0.8
57,39,83.20695,87.223175,86.03461,63.753414,109.81051,93.85009,108.81519,129.8833,96.58124,128.29424,118.089806,153.18338,97.490425,177.51685,69.26084,149.79349,53.662537,113.27173,2.8276596,6.626915,49.518314,9.274612,0.6745037779131393,0.8
94,71,93.14452,95.08386,95.80817,83.0723,114.88299,107.83859,101.79625,130.49622,1.8941413,1.3850898,105.476715,158.9789,86.56506,171.12721,67.787476,142.4366,61.181515,102.60498,2.663643,12.75473,19.532677,3.6804657,0.39094577722544654,0.8
